Time (seconds),CO conc (ppm),Ethylene conc (ppm),Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16
15150.0,0.0,16.67,1277.74,46.27,6855.97,7298.27,2300.05,2510.69,8561.37,9002.26,949.53,929.08,7147.64,5729.24,1005.82,1157.11,8533.38,6568.24
15200.0,0.0,0.0,1479.18,42.99,7592.99,8114.81,2380.61,2534.17,8799.34,9343.26,1039.04,1024.58,8013.9,6333.48,1016.48,1172.53,9140.19,6849.96
15250.0,0.0,0.0,1290.8,48.41,3261.39,3524.7,1405.02,1697.29,3305.9,3522.91,923.25,928.3,3800.23,2883.74,815.57,883.58,3863.13,2775.78
15300.0,0.0,10.0,1145.17,43.32,2333.14,2545.43,1257.08,1596.17,2492.12,2658.64,851.67,829.29,2759.06,2138.21,759.32,819.76,2920.86,2120.26
15350.0,0.0,10.0,1214.34,47.75,5298.42,5639.56,1946.1,2198.46,6488.65,6844.88,896.9,864.72,5655.9,4524.48,924.8,1059.51,6694.29,5081.74
15400.0,0.0,0.0,1343.54,35.61,5797.19,6204.67,2019.01,2262.98,6839.8,7216.35,928.3,927.72,6297.08,4939.45,929.66,1067.68,7192.27,5403.9
15450.0,0.0,0.0,1218.64,32.0,3013.92,3290.36,1358.43,1670.62,3146.46,3337.68,876.65,876.84,3526.78,2674.57,775.54,870.87,3683.44,2643.02
15500.0,0.0,6.67,1133.46,56.63,2278.18,2479.94,1235.67,1586.11,2459.69,2619.9,829.87,817.28,2677.71,2062.2,748.4,813.28,2870.79,2108.79
15550.0,0.0,6.67,1153.67,42.5,3559.92,3771.77,1602.74,1907.67,4432.36,4708.77,831.01,797.7,3911.15,3172.11,836.17,937.05,4736.99,3581.8
15600.0,0.0,0.0,1224.17,32.33,4434.39,4787.72,1734.37,2011.03,5296.9,5610.15,859.54,834.83,4886.61,3865.63,881.27,989.68,5639.16,4236.06
15650.0,0.0,0.0,1182.7,36.43,2766.22,3012.54,1346.47,1650.04,2989.7,3159.7,842.48,830.44,3221.72,2450.1,770.26,859.54,3452.44,2494.41
15700.0,200.0,0.0,1133.86,50.38,2195.32,2398.35,1244.51,1577.38,2410.87,2589.39,802.83,771.96,2589.91,1990.63,751.03,795.42,2797.07,2045.41
15750.0,200.0,0.0,2024.19,41.84,3785.99,4200.85,1897.52,2289.47,4357.82,4604.23,1103.48,1088.85,4092.71,3390.87,932.19,1049.76,4222.88,3844.39
15800.0,0.0,0.0,2352.98,45.45,3734.83,4136.16,1891.08,2294.39,4329.03,4536.51,1218.02,1212.7,4062.71,3394.38,938.42,1059.71,4199.21,3825.07
15850.0,0.0,0.0,1685.27,49.4,2339.58,2602.82,1368.94,1710.22,2579.59,2739.22,1018.26,1042.22,2690.02,2166.82,793.34,860.88,2722.87,2224.92
15900.0,333.33,0.0,1276.08,44.8,1977.78,2195.32,1271.53,1629.54,2221.51,2388.85,919.17,926.16,2282.84,1850.48,760.64,817.28,2419.4,1920.61
15950.0,333.33,0.0,2413.63,40.36,4258.86,4693.99,2059.35,2462.22,4892.74,5181.99,1304.3,1295.36,4608.75,3865.63,1000.3,1121.37,4744.77,4344.42
16000.0,0.0,0.0,2812.28,65.86,4273.1,4714.05,2060.54,2461.72,4935.46,5168.12,1439.0,1446.46,4648.45,3928.5,1007.79,1118.95,4764.26,4403.94
16050.0,0.0,0.0,1899.37,51.7,2414.63,2693.17,1380.73,1740.88,2597.91,2748.47,1128.22,1173.14,2778.17,2215.93,792.39,875.11,2720.76,2250.76
16100.0,533.33,0.0,1302.22,63.88,1960.06,2184.19,1277.12,1635.48,2178.64,2329.92,978.68,992.04,2287.51,1826.53,764.78,808.72,2339.08,1889.7
16150.0,533.33,0.0,2752.97,46.44,4843.81,5379.99,2251.49,2679.54,5616.9,5952.64,1501.1,1489.05,5299.95,4492.62,1086.25,1179.24,5449.61,5090.63
16200.0,0.0,0.0,3265.39,59.1,4920.95,5440.68,2272.05,2689.23,5648.32,5948.09,1669.74,1672.18,5412.79,4631.71,1084.25,1190.65,5504.97,5157.65
16250.0,0.0,0.0,2093.3,56.8,2545.43,2819.5,1419.44,1773.5,2683.21,2847.91,1230.12,1277.74,2886.99,2315.34,807.58,893.42,2782.96,2326.71
16300.0,213.33,8.33,1347.94,53.01,1984.08,2193.86,1282.3,1652.7,2174.53,2335.37,1008.58,1040.43,2277.93,1828.12,760.64,832.35,2331.16,1879.35
16350.0,213.33,8.33,2231.25,54.49,4261.51,4727.1,2056.75,2412.12,5201.52,5477.24,1304.92,1312.0,4648.45,3865.32,965.36,1103.48,5015.03,4491.59
16400.0,266.67,8.33,2614.46,46.93,5195.88,5700.71,2228.08,2570.33,6264.73,6564.22,1495.72,1497.22,5588.37,4614.65,1021.42,1166.85,6119.64,5318.64
16450.0,266.67,8.33,2878.61,60.09,5299.19,5867.36,2266.66,2584.75,6336.95,6662.6,1617.22,1604.5,5767.19,4758.59,1045.0,1182.29,6185.88,5384.62
16500.0,293.33,8.33,2963.94,57.95,5398.5,5936.92,2289.97,2614.98,6365.23,6711.09,1685.05,1669.74,5844.85,4820.53,1060.31,1190.03,6242.8,5463.61
16550.0,293.33,8.33,3046.25,57.79,5406.22,5920.81,2273.03,2620.94,6428.25,6784.13,1734.82,1709.55,5881.3,4841.66,1062.89,1197.38,6289.74,5499.5
16600.0,0.0,8.33,3072.62,64.54,5379.99,5914.21,2262.49,2620.68,6435.28,6732.48,1759.3,1749.41,5867.36,4833.77,1050.36,1172.74,6275.5,5495.98
16650.0,0.0,8.33,1879.58,66.19,4944.91,5376.53,1893.84,2136.06,5840.36,6192.71,1338.93,1335.58,5494.02,4369.91,933.75,1048.37,6215.79,4745.48
16700.0,346.67,8.33,1910.67,53.01,5268.39,5798.41,2280.88,2613.69,6417.27,6741.14,1399.1,1370.83,5669.87,4621.96,1026.76,1160.15,6272.05,5445.72
16750.0,346.67,8.33,2856.52,55.65,5537.52,6117.52,2346.03,2679.28,6635.53,6958.32,1720.94,1687.94,6026.71,5015.03,1073.66,1209.43,6497.06,5715.56
16800.0,293.33,8.33,3261.1,58.28,5571.38,6154.82,2341.81,2655.26,6541.03,6926.09,1822.43,1772.37,6069.47,5004.03,1063.69,1212.5,6461.26,5618.88
16850.0,293.33,8.33,3173.24,70.32,5475.68,6033.4,2313.12,2631.84,6473.62,6854.58,1792.71,1779.59,6021.7,4915.88,1055.33,1187.79,6411.57,5562.7
16900.0,0.0,8.33,3049.3,79.57,5130.77,5654.3,2117.15,2409.36,6013.34,6336.08,1754.8,1734.82,5676.27,4599.03,983.0,1111.31,6048.48,5080.26
16950.0,0.0,8.33,1446.24,55.81,4961.28,5373.84,1888.77,2114.76,5837.09,6183.75,1324.93,1336.21,5568.62,4368.23,910.64,1035.67,6227.35,4779.53
17000.0,360.0,8.33,2001.41,60.92,5378.45,5932.37,2298.82,2652.65,6559.31,6906.52,1428.36,1384.95,5817.52,4765.68,1035.08,1167.86,6429.56,5584.81
17050.0,360.0,8.33,2961.21,79.73,5626.43,6214.08,2374.37,2728.93,6727.02,7096.59,1752.78,1712.9,6153.12,5081.74,1062.89,1217.41,6634.63,5793.94
17100.0,0.0,8.33,3162.8,75.27,5408.15,5996.67,2258.82,2566.99,6367.85,6705.64,1826.53,1800.63,5992.5,4888.05,1026.17,1156.71,6292.33,5416.27
17150.0,0.0,8.33,1846.14,75.93,4961.65,5366.91,1889.47,2108.55,5853.44,6224.78,1362.84,1346.26,5537.91,4392.8,920.92,1051.55,6267.31,4784.87
17200.0,0.0,18.33,1489.7,86.52,5016.5,5441.07,1870.4,2113.56,5916.27,6268.17,1178.84,1188.0,5621.66,4399.21,912.97,1011.54,6318.29,4762.84
17250.0,0.0,18.33,1600.55,64.87,8032.93,8630.6,2490.34,2602.3,9382.31,9974.64,1236.49,1221.92,8560.81,6697.01,1007.79,1197.17,9787.44,7313.87
17300.0,0.0,0.0,1670.85,66.69,7855.27,8450.45,2353.47,2474.87,8748.28,9228.84,1236.9,1243.07,8476.53,6555.29,983.79,1175.38,9195.2,6812.15
17350.0,0.0,0.0,1337.89,70.15,3079.02,3379.5,1380.73,1671.51,3138.87,3366.4,1054.34,1035.67,3686.79,2770.47,792.39,884.93,3729.92,2695.26
17400.0,0.0,0.0,1205.75,54.17,2336.11,2559.02,1264.09,1592.67,2499.75,2664.12,957.93,938.22,2794.94,2145.41,746.33,829.29,2963.67,2160.32
17450.0,0.0,0.0,1140.73,293.18,2086.16,2277.44,1250.48,1563.22,2274.01,2427.69,906.77,884.55,2468.54,1915.75,737.69,801.31,2682.95,1968.68
17500.0,0.0,0.0,1120.36,202.59,1925.47,2113.8,1186.98,1553.87,2153.58,2318.3,865.3,835.6,2299.56,1809.03,739.01,785.57,2516.81,1840.66
17550.0,0.0,20.0,1347.73,188.55,7561.31,8050.41,2395.34,2590.42,9423.98,9913.79,970.06,946.21,7849.57,6286.71,1013.52,1137.09,9490.53,7245.35
17600.0,0.0,20.0,1605.15,183.82,8495.44,9149.73,2521.4,2644.58,9812.32,10395.7,1114.73,1103.08,8961.21,7043.47,1042.02,1197.38,10269.2,7670.91
17650.0,0.0,0.0,1540.41,181.96,4665.93,5069.9,1640.77,1862.61,4616.74,4869.31,1064.89,1048.97,5441.84,4100.8,855.32,978.88,5339.67,3836.9
17700.0,0.0,0.0,1270.91,185.17,2650.04,2875.64,1281.47,1596.39,2729.72,2914.07,947.19,921.11,3173.24,2397.59,764.59,822.24,3304.46,2363.91
17750.0,0.0,0.0,1180.87,171.51,2201.37,2407.11,1214.54,1557.78,2357.7,2516.04,894.0,873.76,2630.8,2010.32,740.51,810.05,2836.1,2035.26
17800.0,0.0,0.0,1164.01,185.85,2014.55,2197.49,1191.05,1553.65,2200.4,2346.77,865.49,829.29,2394.34,1869.02,719.15,794.29,2615.5,1896.6
17850.0,0.0,0.0,1149.22,165.79,1899.83,2070.49,1179.04,1534.13,2088.06,2237.82,844.78,811.19,2265.43,1753.0,702.9,784.43,2504.83,1813.11
17900.0,0.0,0.0,1137.09,171.18,1785.69,1980.34,1160.36,1531.1,2015.72,2156.71,835.6,791.82,2161.76,1709.1,708.87,763.27,2390.34,1768.99
17950.0,0.0,8.33,1141.94,167.98,1938.44,2103.54,1235.26,1605.81,2379.36,2525.48,815.76,783.3,2278.91,1853.91,730.19,788.98,2733.68,2046.82
18000.0,0.0,8.33,1243.48,168.65,4572.71,4891.3,1812.43,2066.7,5727.23,6018.77,862.22,846.12,5018.33,4019.08,888.79,984.96,6017.1,4570.64
18050.0,0.0,10.0,1333.91,169.15,5595.89,5992.5,1989.23,2213.25,6756.21,7148.12,913.16,893.62,6078.72,4823.39,924.8,1045.79,7127.09,5354.63
18100.0,0.0,10.0,1414.98,160.91,5890.34,6314.83,2010.56,2220.06,6860.59,7287.08,970.84,945.24,6396.68,5015.03,921.7,1055.33,7378.51,5502.62
18150.0,0.0,0.0,1347.94,164.95,3479.0,3775.48,1452.0,1717.81,3620.04,3830.67,928.11,930.44,4105.65,3087.93,789.36,881.65,4232.11,3040.71
18200.0,0.0,0.0,1226.63,158.9,2399.6,2619.64,1263.27,1621.62,2558.0,2741.6,889.95,858.19,2858.67,2193.14,727.57,812.52,3096.86,2207.92
18250.0,0.0,0.0,1184.94,163.27,2075.0,2282.6,1193.91,1548.87,2298.82,2446.06,843.44,828.15,2493.14,1934.5,716.72,776.11,2718.13,1970.77
18300.0,0.0,0.0,1163.6,152.69,1943.78,2131.98,1175.18,1525.69,2150.7,2303.5,839.42,800.36,2302.52,1789.09,717.65,774.6,2546.97,1850.25
18350.0,0.0,15.0,1318.04,151.34,6092.62,6501.05,2158.87,2364.41,7793.74,8203.37,906.57,887.05,6431.32,5182.74,939.39,1076.06,7949.69,6092.62
18400.0,0.0,15.0,1563.22,164.61,7205.26,7730.58,2285.54,2441.02,8370.46,8898.22,1019.05,1000.5,7721.88,6052.25,962.03,1134.47,8868.62,6603.61
18450.0,0.0,8.33,1597.49,177.41,5911.33,6390.56,1977.78,2167.54,6565.56,6954.58,1038.05,1039.04,6604.06,5088.78,903.09,1056.92,7237.61,5305.28
18500.0,0.0,0.0,1486.9,158.9,5285.1,5678.27,1888.08,2114.76,6070.73,6428.25,1003.46,1003.26,5882.54,4589.32,896.13,1016.68,6608.55,4902.85
18550.0,0.0,0.0,1379.25,156.38,3268.26,3583.3,1399.1,1686.38,3402.26,3599.84,957.73,955.78,3853.75,2891.31,792.58,875.49,4022.27,2865.94
18600.0,0.0,0.0,1273.6,149.67,2376.62,2595.33,1240.4,1573.45,2540.06,2706.29,899.99,889.95,2837.17,2142.53,754.61,822.24,3036.84,2176.46
18650.0,0.0,6.67,1257.08,149.84,2964.49,3168.44,1485.19,1817.2,3712.76,3971.57,883.0,850.14,3364.95,2738.17,811.57,884.16,4114.73,3111.12
18700.0,0.0,6.67,1348.15,147.15,4379.67,4762.49,1728.1,1986.89,5259.29,5571.38,914.13,884.35,4898.16,3851.88,861.07,969.47,5689.88,4263.83
18750.0,0.0,18.33,1474.67,151.68,7357.89,7838.17,2360.18,2535.71,9057.66,9574.36,1006.81,974.56,7663.8,6136.57,982.21,1134.67,9308.61,7023.63
18800.0,0.0,18.33,1746.49,158.56,8269.95,8939.0,2493.65,2610.32,9486.2,10110.63,1114.53,1107.7,8805.09,6880.98,998.93,1185.96,10043.06,7483.35
18850.0,0.0,0.0,1714.68,147.66,5402.36,5870.23,1768.31,1973.11,5355.39,5648.72,1102.28,1105.49,6205.52,4672.24,882.04,996.37,6126.83,4402.93
18900.0,0.0,0.0,1422.62,152.85,2757.74,3006.48,1298.48,1607.56,2818.43,3001.8,988.7,973.58,3313.11,2482.98,755.55,844.59,3434.21,2430.96
18950.0,0.0,15.0,1370.62,148.49,4715.82,4956.18,1920.61,2182.02,6281.97,6705.19,945.24,934.72,5011.36,4193.97,875.68,1031.51,6607.65,5040.76
19000.0,0.0,15.0,1636.14,152.18,7287.08,7820.06,2288.98,2445.81,8445.46,8956.53,1071.27,1061.5,7827.82,6116.26,963.01,1128.22,8978.78,6652.66
19050.0,0.0,15.0,1728.32,147.15,7426.33,7984.9,2311.64,2460.96,8490.99,8983.47,1128.02,1118.95,7973.85,6217.93,970.25,1120.97,9078.38,6709.73
19100.0,346.67,0.0,1776.21,167.81,7297.78,7884.38,2305.47,2404.6,8332.09,8877.9,1134.87,1143.15,7892.71,6101.05,980.25,1125.8,8907.52,6602.71
19150.0,346.67,0.0,2872.95,170.33,4737.35,5205.29,2131.74,2508.65,5355.78,5626.03,1506.7,1487.98,5166.25,4300.01,997.74,1129.43,5297.66,4835.56
19200.0,346.67,0.0,3086.54,179.94,4566.84,5045.92,2112.37,2517.32,5207.17,5446.11,1568.23,1568.66,5001.46,4200.53,1037.06,1120.76,5063.99,4681.35
19250.0,346.67,0.0,3144.78,185.0,4508.02,4964.93,2075.0,2475.89,5118.85,5417.43,1613.27,1605.59,4952.91,4147.23,1004.05,1117.54,5039.66,4624.74
19300.0,386.67,0.0,3188.51,177.58,4523.11,4997.44,2097.35,2494.92,5095.82,5406.6,1642.54,1638.35,4981.35,4154.4,1014.31,1119.56,5031.56,4608.05
19350.0,386.67,0.0,3265.97,184.16,4605.97,5091.0,2129.59,2537.5,5273.7,5563.49,1675.5,1691.5,5065.1,4229.8,1025.18,1127.41,5212.06,4821.96
19400.0,280.0,0.0,3290.36,185.17,4636.24,5139.34,2150.7,2550.81,5268.01,5605.79,1691.5,1711.11,5159.89,4314.0,1014.7,1121.77,5204.53,4786.29
19450.0,280.0,0.0,3061.5,194.63,4228.48,4673.99,2003.05,2406.86,4783.8,5087.67,1623.38,1626.01,4680.65,3884.43,994.01,1108.5,4725.34,4313.34
19500.0,280.0,0.0,2997.4,184.49,4187.74,4616.39,2015.25,2396.09,4778.47,5046.29,1580.0,1612.39,4634.15,3858.44,980.25,1088.25,4714.76,4337.39
19550.0,0.0,0.0,2367.9,198.19,2772.06,3119.23,1466.75,1812.43,2949.73,3164.21,1336.21,1371.88,3191.91,2535.96,820.71,898.83,3050.96,2593.0
19600.0,0.0,0.0,1445.6,182.81,2064.09,2300.79,1277.12,1618.76,2276.46,2417.39,1082.05,1110.51,2439.77,1950.75,745.96,811.19,2479.43,2000.23
19650.0,0.0,0.0,1243.48,175.39,1858.26,2079.27,1225.4,1575.85,2070.49,2227.84,984.96,999.91,2216.41,1744.24,723.82,786.9,2320.53,1831.77
19700.0,0.0,0.0,1162.79,174.04,1761.55,1936.36,1185.14,1556.48,1973.11,2102.83,936.08,919.56,2059.12,1663.31,736.0,784.62,2208.64,1707.09
19750.0,0.0,0.0,1117.34,170.33,1673.28,1848.88,1166.44,1541.5,1886.02,2040.21,892.65,868.37,1986.89,1581.75,724.2,775.54,2127.43,1649.16
19800.0,0.0,0.0,1104.68,168.31,1591.58,1774.85,1144.37,1518.13,1820.39,1962.38,858.96,836.17,1902.59,1520.07,721.2,776.87,2084.02,1588.3
19850.0,0.0,0.0,1092.05,163.77,1542.36,1716.92,1144.16,1544.97,1756.15,1895.68,842.29,809.48,1868.11,1491.63,690.61,762.14,2044.93,1539.98
19900.0,0.0,0.0,1075.26,162.09,1501.74,1670.18,1128.62,1500.88,1723.18,1845.68,814.24,781.6,1827.44,1482.82,701.6,756.68,1995.55,1503.68
19950.0,0.0,0.0,1063.49,163.94,1481.54,1625.57,1112.12,1488.19,1691.05,1824.03,802.07,767.8,1788.41,1442.83,688.56,738.82,1973.11,1471.89
20000.0,0.0,0.0,1086.85,153.53,1441.13,1598.58,1107.29,1490.34,1651.81,1775.3,807.39,766.86,1767.64,1420.71,673.89,718.58,1936.12,1455.42
20050.0,0.0,0.0,1055.13,156.88,1417.74,1576.07,1095.06,1474.46,1652.47,1751.88,802.26,752.54,1727.21,1396.14,685.03,743.89,1912.98,1427.08
20100.0,0.0,0.0,1065.29,161.42,1393.81,1544.53,1104.28,1485.83,1602.74,1727.88,799.03,769.12,1718.03,1371.04,681.87,726.44,1888.31,1422.83
20150.0,0.0,0.0,1058.12,152.85,1392.12,1557.78,1106.09,1477.25,1588.3,1711.11,794.86,745.02,1695.51,1356.12,677.6,747.46,1875.22,1386.21
20200.0,0.0,0.0,1056.33,154.87,1375.88,1518.13,1085.65,1483.9,1586.11,1703.97,788.98,738.82,1663.98,1355.28,680.02,740.32,1864.67,1385.79
20250.0,0.0,0.0,1073.66,153.19,1352.13,1507.56,1091.45,1469.11,1562.13,1673.73,783.11,752.35,1671.95,1321.8,656.86,722.14,1851.17,1389.38
20300.0,0.0,0.0,1060.7,151.01,1351.29,1494.86,1088.65,1465.47,1538.89,1666.86,790.12,743.89,1647.17,1332.66,669.63,716.34,1827.44,1378.83
20350.0,0.0,0.0,1073.86,158.23,1342.07,1488.62,1072.66,1462.47,1530.02,1654.91,773.65,728.32,1624.26,1318.67,681.87,727.38,1826.76,1366.2
20400.0,0.0,18.33,1085.85,151.18,1414.77,1560.82,1126.81,1508.85,1703.75,1841.12,773.09,742.01,1707.76,1400.58,699.92,757.24,2009.85,1521.15
20450.0,0.0,18.33,1451.58,2483.49,7761.85,8356.19,2400.35,2561.59,9279.53,9841.76,998.93,951.48,8250.95,6558.86,979.66,1149.42,9718.85,7318.26
20500.0,0.0,0.0,1503.89,20.39,4902.85,5407.76,1703.08,1921.99,4979.89,5269.15,1010.36,1016.68,5783.39,4344.42,852.44,958.71,5774.47,4162.88
20550.0,0.0,0.0,1263.47,26.44,2629.76,2848.45,1283.33,1604.06,2725.77,2913.53,920.14,887.63,3174.65,2410.87,736.94,811.57,3334.2,2374.62
20600.0,0.0,0.0,1185.96,25.78,2151.66,2357.2,1209.84,1549.09,2326.71,2495.68,878.57,819.0,2622.5,2009.38,719.52,771.01,2805.34,2025.13
20650.0,0.0,0.0,1167.46,37.58,1955.17,2147.09,1183.31,1544.97,2155.5,2308.43,860.69,814.62,2383.85,1849.11,695.45,754.23,2602.82,1887.85
20700.0,0.0,0.0,1143.15,19.73,1859.86,2024.9,1161.17,1526.99,2070.02,2212.04,835.41,787.27,2220.79,1755.93,707.94,775.17,2483.24,1801.09
20750.0,0.0,0.0,1146.39,16.14,1755.25,1947.5,1162.59,1519.42,1987.59,2122.17,818.04,792.39,2139.17,1683.72,684.66,752.35,2369.39,1736.39
20800.0,0.0,11.67,1131.04,21.2,1720.27,1898.91,1155.7,1516.83,1947.26,2096.63,824.72,777.81,2089.73,1645.63,688.38,757.62,2334.87,1725.64
20850.0,0.0,11.67,1311.58,33.97,5776.09,6148.45,2031.49,2244.41,7071.41,7470.43,921.89,871.26,6223.92,4963.47,918.01,1046.78,7427.81,5652.71
20900.0,0.0,10.0,1454.78,30.86,6221.35,6670.74,2078.32,2287.26,7280.76,7724.95,987.52,982.41,6831.03,5374.99,918.2,1075.86,7865.14,5869.41
20950.0,306.67,10.0,1511.01,22.51,5517.89,6027.13,2122.89,2378.11,6460.38,6798.36,1019.64,1007.0,6040.1,4713.0,977.9,1092.25,6695.65,5261.94
21000.0,306.67,0.0,2790.67,39.05,5599.45,6193.99,2279.65,2591.45,6366.98,6686.58,1548.44,1530.23,6148.45,4994.88,1026.76,1153.67,6302.27,5506.93
21050.0,306.67,0.0,2938.55,43.32,4439.14,4920.95,2063.38,2427.94,4961.65,5245.66,1565.61,1543.88,4922.76,4064.65,972.6,1095.86,4927.11,4509.04
21100.0,306.67,11.67,2994.37,34.46,4537.88,5059.19,2131.98,2505.09,5333.55,5661.08,1573.45,1570.84,5041.13,4154.07,994.4,1110.11,5285.1,4818.75
21150.0,306.67,11.67,3239.1,40.36,6082.93,6707.46,2402.85,2705.77,7227.46,7624.78,1805.62,1787.28,6618.43,5396.95,1044.0,1199.62,7201.89,6187.16
21200.0,306.67,8.33,3310.51,45.95,5718.78,6316.99,2313.61,2634.96,6605.85,6982.7,1864.44,1819.93,6310.06,5163.26,1045.79,1197.38,6603.61,5728.44
21250.0,306.67,8.33,3235.96,56.3,5506.15,6078.72,2289.47,2610.58,6476.27,6813.07,1850.48,1824.03,6086.72,4971.85,1014.9,1158.53,6441.44,5667.07
21300.0,306.67,11.67,3249.09,35.94,5472.95,6079.14,2291.2,2607.99,6413.76,6809.39,1857.34,1831.08,6102.74,4951.45,1033.69,1144.77,6452.0,5604.21
21350.0,306.67,11.67,3329.57,65.04,6125.56,6769.93,2422.91,2707.87,7266.19,7725.97,1924.77,1905.36,6756.67,5494.02,1067.68,1226.02,7322.17,6206.38
21400.0,306.67,0.0,3371.93,48.9,5822.41,6396.24,2312.13,2628.2,6669.38,6979.41,1950.28,1921.3,6466.11,5283.58,1037.26,1180.26,6644.54,5746.98
21450.0,306.67,0.0,3141.4,51.7,4508.02,4972.58,2072.86,2444.55,5116.99,5432.53,1774.17,1757.95,5044.07,4159.94,982.21,1110.71,5178.99,4713.0
21500.0,306.67,6.67,3085.98,44.96,4368.23,4859.96,2056.28,2437.75,5085.44,5315.2,1687.94,1701.97,4912.26,4110.19,982.21,1108.7,4995.97,4602.84
21550.0,306.67,6.67,3085.15,53.51,4856.01,5370.76,2155.99,2527.27,5779.74,6104.0,1721.16,1720.27,5422.85,4472.13,1010.75,1131.04,5715.16,5152.04
21600.0,306.67,6.67,3155.75,47.42,5198.52,5793.13,2234.17,2570.33,6137.0,6506.37,1770.34,1765.38,5800.84,4782.38,1017.66,1141.94,6133.18,5375.76
21650.0,306.67,0.0,3106.08,49.23,4618.13,5120.34,2099.01,2469.05,5240.74,5555.61,1746.04,1748.96,5213.19,4301.68,990.66,1104.28,5278.64,4754.33
21700.0,306.67,0.0,3082.36,51.53,4402.25,4865.71,2040.68,2429.2,4987.19,5304.14,1685.5,1686.38,4957.64,4111.49,966.34,1085.45,4994.51,4569.25
21750.0,306.67,0.0,3019.16,52.85,4405.29,4831.98,2034.08,2426.43,4996.34,5265.35,1679.94,1678.17,4896.71,4083.99,961.84,1077.66,4966.02,4577.9
21800.0,306.67,6.67,3024.4,54.82,4309.34,4771.36,2022.54,2413.63,4889.85,5195.13,1657.78,1664.64,4842.73,4024.52,966.73,1088.65,4868.59,4485.1
21850.0,306.67,6.67,3048.46,65.2,4774.2,5315.97,2121.45,2483.75,5591.53,5950.98,1710.44,1707.76,5330.87,4401.91,998.14,1129.43,5559.55,4969.67
21900.0,240.0,11.67,3094.35,51.37,5146.44,5705.12,2214.23,2551.84,6090.51,6424.73,1762.45,1751.65,5759.1,4715.82,1024.98,1147.4,6096.41,5357.7
21950.0,240.0,11.67,3031.58,61.25,5998.75,6646.35,2370.39,2619.9,7164.41,7609.13,1851.62,1809.71,6631.93,5398.5,1048.17,1182.09,7232.29,6123.45
22000.0,240.0,0.0,3032.14,58.61,6006.67,6598.68,2346.03,2626.91,7197.56,7560.31,1891.08,1845.0,6619.78,5371.53,1029.53,1183.92,7263.76,6168.85
22050.0,240.0,0.0,2904.85,55.98,4394.49,4885.52,2015.96,2369.64,5013.93,5275.98,1727.65,1709.33,4993.78,4092.07,967.71,1097.66,5068.43,4547.52
22100.0,240.0,0.0,2775.25,73.45,4192.33,4648.45,1992.04,2339.58,4752.56,5050.34,1639.23,1626.45,4701.38,3882.55,964.58,1084.85,4773.14,4340.06
22150.0,240.0,0.0,2753.5,68.83,4098.86,4545.11,1950.28,2308.19,4688.02,4960.55,1607.78,1575.64,4583.09,3817.3,949.33,1073.26,4654.74,4259.52
22200.0,240.0,10.0,2751.39,58.77,4040.54,4488.17,1932.41,2315.09,4618.83,4893.82,1575.64,1569.53,4542.7,3773.62,960.86,1064.29,4579.28,4201.18
22250.0,240.0,10.0,2854.63,54.82,5554.82,6113.3,2259.07,2568.53,6744.34,7139.03,1712.9,1694.39,6106.96,4993.41,1007.6,1155.29,6753.47,5803.69
22300.0,240.0,0.0,2951.37,55.81,5763.55,6310.49,2290.21,2604.89,6889.33,7243.41,1795.65,1767.18,6337.38,5226.39,1022.61,1163.4,6919.09,5921.22
22350.0,240.0,0.0,2816.55,52.69,4237.38,4717.58,1966.81,2341.07,4876.87,5099.53,1676.17,1654.02,4768.88,3967.76,959.69,1085.45,4885.52,4459.19
22400.0,240.0,10.0,2765.96,59.43,4106.3,4582.74,1970.07,2322.75,4695.4,4956.18,1604.93,1610.86,4635.54,3808.91,948.75,1076.26,4660.34,4266.14
22450.0,240.0,10.0,2845.76,58.77,5578.49,6169.27,2272.78,2570.07,6726.1,7118.02,1743.34,1702.86,6152.27,5044.07,1006.61,1155.09,6733.39,5764.76
22500.0,240.0,10.0,2952.46,61.74,5741.33,6314.39,2281.37,2590.42,6903.73,7240.02,1829.26,1788.63,6337.82,5162.88,1009.57,1160.56,6913.97,5929.48
22550.0,240.0,10.0,2963.67,55.81,5734.08,6316.12,2278.67,2572.64,6819.05,7224.08,1847.97,1799.5,6353.91,5159.52,1022.8,1170.3,6914.9,5860.8
22600.0,240.0,0.0,2967.22,53.18,5259.29,5873.51,2158.87,2474.37,5958.44,6247.09,1827.67,1808.12,5946.02,4798.76,984.96,1135.68,6023.37,5230.92
22650.0,240.0,0.0,2812.81,62.23,4247.95,4733.81,1981.28,2343.05,4845.24,5104.73,1682.83,1674.39,4800.54,3963.64,939.59,1084.45,4850.26,4410.02
22700.0,240.0,0.0,2744.24,53.18,4140.72,4566.15,1943.78,2334.62,4726.04,4983.54,1614.81,1611.95,4631.36,3833.16,946.99,1067.48,4720.75,4316.34
22750.0,200.0,0.0,2665.69,58.45,3929.45,4379.67,1882.57,2257.6,4462.26,4712.29,1569.97,1564.09,4425.24,3654.24,918.59,1042.81,4435.07,4067.22
22800.0,346.67,10.0,2610.58,75.6,4244.97,4729.57,1995.78,2344.54,5175.24,5498.32,1536.3,1521.8,4779.18,3941.46,952.85,1067.08,5141.96,4554.07
