Time (seconds),CO conc (ppm),Ethylene conc (ppm),Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16
21725.0,306.67,0.0,3037.39,52.69,4320.01,4766.04,2036.44,2436.24,5012.46,5269.15,1665.75,1676.39,4830.55,4055.32,1007.4,1097.87,4965.29,4583.43
21750.0,306.67,0.0,3019.16,52.85,4405.29,4831.98,2034.08,2426.43,4996.34,5265.35,1679.94,1678.17,4896.71,4083.99,961.84,1077.66,4966.02,4577.9
21775.0,306.67,0.0,3025.5,52.85,4289.04,4725.69,2022.31,2417.39,4942.36,5202.28,1665.75,1683.27,4801.61,4002.46,972.41,1087.65,4903.58,4552.0
21800.0,306.67,6.67,3024.4,54.82,4309.34,4771.36,2022.54,2413.63,4889.85,5195.13,1657.78,1664.64,4842.73,4024.52,966.73,1088.65,4868.59,4485.1
21825.0,306.67,6.67,3028.27,55.32,4309.67,4787.72,2028.66,2426.43,5027.88,5314.44,1643.64,1642.1,4850.98,4046.0,989.29,1108.9,4998.9,4579.28
21850.0,306.67,6.67,3048.46,65.2,4774.2,5315.97,2121.45,2483.75,5591.53,5950.98,1710.44,1707.76,5330.87,4401.91,998.14,1129.43,5559.55,4969.67
21875.0,240.0,6.67,3101.89,65.37,5077.3,5633.19,2209.13,2558.25,6077.46,6383.56,1737.06,1744.02,5679.07,4659.99,1001.09,1141.13,6021.7,5384.62
21900.0,240.0,11.67,3094.35,51.37,5146.44,5705.12,2214.23,2551.84,6090.51,6424.73,1762.45,1751.65,5759.1,4715.82,1024.98,1147.4,6096.41,5357.7
21925.0,240.0,11.67,3048.74,52.69,5893.22,6514.35,2357.7,2649.52,7150.99,7536.25,1802.22,1778.69,6498.39,5297.28,1040.83,1175.38,7119.93,6086.3
21950.0,240.0,11.67,3031.58,61.25,5998.75,6646.35,2370.39,2619.9,7164.41,7609.13,1851.62,1809.71,6631.93,5398.5,1048.17,1182.09,7232.29,6123.45
21975.0,240.0,11.67,3017.22,73.62,6021.28,6647.7,2355.96,2630.8,7112.78,7547.27,1866.96,1835.41,6693.38,5405.45,1019.24,1158.33,7190.34,6077.46
22000.0,240.0,0.0,3032.14,58.61,6006.67,6598.68,2346.03,2626.91,7197.56,7560.31,1891.08,1845.0,6619.78,5371.53,1029.53,1183.92,7263.76,6168.85
22025.0,240.0,0.0,3009.23,53.51,5268.01,5835.46,2191.69,2478.42,5931.54,6227.78,1847.74,1817.43,5910.92,4809.46,1001.09,1135.88,6030.47,5226.77
22050.0,240.0,0.0,2904.85,55.98,4394.49,4885.52,2015.96,2369.64,5013.93,5275.98,1727.65,1709.33,4993.78,4092.07,967.71,1097.66,5068.43,4547.52
22075.0,240.0,0.0,2835.57,58.77,4248.28,4699.97,1973.11,2348.26,4831.98,5127.79,1677.72,1649.82,4778.82,3959.51,970.06,1074.66,4855.65,4371.93
22100.0,240.0,0.0,2775.25,73.45,4192.33,4648.45,1992.04,2339.58,4752.56,5050.34,1639.23,1626.45,4701.38,3882.55,964.58,1084.85,4773.14,4340.06
22125.0,240.0,0.0,2777.11,71.97,4137.46,4536.85,1945.17,2327.45,4696.81,4970.03,1604.06,1592.23,4635.89,3847.51,939.78,1056.52,4677.15,4295.02
22150.0,240.0,0.0,2753.5,68.83,4098.86,4545.11,1950.28,2308.19,4688.02,4960.55,1607.78,1575.64,4583.09,3817.3,949.33,1073.26,4654.74,4259.52
22175.0,240.0,0.0,2756.68,59.93,4055.96,4503.22,1937.75,2324.73,4600.41,4896.71,1586.33,1574.76,4565.11,3794.03,939.0,1058.51,4616.74,4181.52
22200.0,240.0,10.0,2751.39,58.77,4040.54,4488.17,1932.41,2315.09,4618.83,4893.82,1575.64,1569.53,4542.7,3773.62,960.86,1064.29,4579.28,4201.18
22225.0,240.0,10.0,2773.65,71.47,4760.36,5240.74,2117.87,2464.5,5848.94,6172.68,1604.93,1603.18,5275.6,4351.12,982.41,1111.51,5778.93,5115.51
22250.0,240.0,10.0,2854.63,54.82,5554.82,6113.3,2259.07,2568.53,6744.34,7139.03,1712.9,1694.39,6106.96,4993.41,1007.6,1155.29,6753.47,5803.69
22275.0,240.0,10.0,2916.52,50.55,5730.05,6330.44,2295.38,2596.36,6935.42,7284.65,1773.27,1747.61,6331.74,5168.12,1021.62,1175.99,6940.09,5967.98
22300.0,240.0,0.0,2951.37,55.81,5763.55,6310.49,2290.21,2604.89,6889.33,7243.41,1795.65,1767.18,6337.38,5226.39,1022.61,1163.4,6919.09,5921.22
22325.0,240.0,0.0,2911.09,55.32,4661.73,5148.3,2037.85,2399.85,5265.73,5505.36,1714.24,1726.31,5262.32,4305.34,958.51,1102.08,5298.04,4727.46
22350.0,240.0,0.0,2816.55,52.69,4237.38,4717.58,1966.81,2341.07,4876.87,5099.53,1676.17,1654.02,4768.88,3967.76,959.69,1085.45,4885.52,4459.19
22375.0,240.0,0.0,2779.23,51.86,4151.14,4639.38,1967.28,2344.04,4795.91,5015.76,1625.35,1618.98,4679.6,3885.37,956.75,1080.65,4747.25,4372.6
22400.0,240.0,10.0,2765.96,59.43,4106.3,4582.74,1970.07,2322.75,4695.4,4956.18,1604.93,1610.86,4635.54,3808.91,948.75,1076.26,4660.34,4266.14
22425.0,240.0,10.0,2776.84,66.03,4847.75,5321.7,2114.76,2467.03,5925.76,6278.95,1634.16,1609.54,5319.02,4421.86,975.15,1108.5,5883.36,5184.99
22450.0,240.0,10.0,2845.76,58.77,5578.49,6169.27,2272.78,2570.07,6726.1,7118.02,1743.34,1702.86,6152.27,5044.07,1006.61,1155.09,6733.39,5764.76
22475.0,240.0,10.0,2935.28,58.94,5722.4,6334.78,2310.41,2595.58,6873.56,7234.71,1787.5,1753.68,6334.34,5177.87,1008.19,1164.21,6895.83,5898.15
22500.0,240.0,10.0,2952.46,61.74,5741.33,6314.39,2281.37,2590.42,6903.73,7240.02,1829.26,1788.63,6337.82,5162.88,1009.57,1160.56,6913.97,5929.48
22525.0,240.0,10.0,2967.5,60.75,5749.81,6355.21,2292.67,2590.94,6845.8,7235.19,1834.27,1786.82,6385.31,5208.3,1020.63,1161.17,6897.69,5877.61
22550.0,240.0,10.0,2963.67,55.81,5734.08,6316.12,2278.67,2572.64,6819.05,7224.08,1847.97,1799.5,6353.91,5159.52,1022.8,1170.3,6914.9,5860.8
22575.0,240.0,0.0,2975.44,52.52,5767.59,6367.41,2296.36,2592.49,6863.37,7243.41,1840.2,1811.98,6410.69,5218.47,1036.66,1165.83,6921.89,5897.74
22600.0,240.0,0.0,2967.22,53.18,5259.29,5873.51,2158.87,2474.37,5958.44,6247.09,1827.67,1808.12,5946.02,4798.76,984.96,1135.68,6023.37,5230.92
22625.0,240.0,0.0,2862.17,59.1,4473.16,4960.92,2003.28,2364.41,5042.23,5343.89,1742.0,1711.56,5047.39,4145.93,978.88,1090.45,5090.26,4567.18
22650.0,240.0,0.0,2812.81,62.23,4247.95,4733.81,1981.28,2343.05,4845.24,5104.73,1682.83,1674.39,4800.54,3963.64,939.59,1084.45,4850.26,4410.02
22675.0,240.0,0.0,2767.81,62.07,4191.67,4678.55,1980.58,2327.2,4762.13,5050.71,1647.39,1617.88,4725.69,3911.78,947.19,1087.05,4787.0,4347.43
22700.0,240.0,0.0,2744.24,53.18,4140.72,4566.15,1943.78,2334.62,4726.04,4983.54,1614.81,1611.95,4631.36,3833.16,946.99,1067.48,4720.75,4316.34
22725.0,200.0,0.0,2735.79,56.8,4071.09,4519.67,1922.46,2303.26,4628.92,4869.31,1613.71,1595.73,4597.99,3813.88,943.09,1054.54,4580.32,4212.02
22750.0,200.0,0.0,2665.69,58.45,3929.45,4379.67,1882.57,2257.6,4462.26,4712.29,1569.97,1564.09,4425.24,3654.24,918.59,1042.81,4435.07,4067.22
22775.0,200.0,10.0,2602.04,57.46,3867.82,4320.34,1870.63,2244.65,4377.65,4664.88,1535.21,1535.21,4378.99,3601.95,922.86,1015.89,4403.94,4002.14
22800.0,346.67,10.0,2610.58,75.6,4244.97,4729.57,1995.78,2344.54,5175.24,5498.32,1536.3,1521.8,4779.18,3941.46,952.85,1067.08,5141.96,4554.07
22825.0,346.67,10.0,2758.53,63.72,5529.27,6092.19,2286.03,2629.24,6805.25,7192.27,1666.41,1641.88,6101.9,5024.58,1036.27,1163.2,6717.91,5863.26
22850.0,346.67,10.0,3069.0,60.09,5922.05,6564.22,2378.11,2698.15,7200.93,7569.85,1825.39,1821.75,6599.57,5395.8,1037.65,1187.38,7191.3,6263.43
22875.0,346.67,10.0,3208.64,56.8,6078.72,6728.84,2405.35,2711.29,7192.27,7643.51,1936.59,1890.16,6744.34,5483.87,1039.04,1182.5,7275.41,6273.34
22900.0,200.0,10.0,3281.17,50.38,6041.78,6693.84,2398.6,2713.39,7181.69,7606.6,1963.78,1918.76,6744.79,5509.67,1065.29,1209.43,7245.83,6221.35
22925.0,200.0,10.0,3183.98,60.92,5789.47,6411.57,2311.14,2585.26,6862.44,7275.9,1926.16,1892.69,6505.04,5247.93,1028.14,1157.11,6994.44,5919.16
22950.0,200.0,10.0,2960.11,65.37,5688.28,6274.63,2259.31,2538.78,6788.72,7192.27,1838.83,1806.3,6382.69,5176.74,1034.09,1158.13,6895.83,5791.5
22975.0,200.0,10.0,2874.3,67.34,5719.59,6336.52,2245.63,2532.89,6748.45,7197.08,1822.43,1779.59,6384.44,5154.28,1019.84,1156.71,6917.7,5771.23
23000.0,200.0,10.0,2833.42,57.13,5691.88,6330.87,2273.03,2548.76,6785.51,7190.34,1804.94,1779.14,6403.25,5148.3,1014.31,1143.76,6944.76,5809.38
23025.0,0.0,10.0,2796.0,61.41,5620.87,6226.07,2205.49,2469.05,6709.73,7087.55,1791.8,1757.73,6323.49,5098.05,1013.91,1128.42,6867.54,5696.29
23050.0,0.0,10.0,2212.04,52.36,5570.2,6047.64,2027.96,2254.67,6662.6,7047.25,1580.0,1569.31,6317.86,5011.36,939.78,1063.09,7151.47,5536.73
23075.0,0.0,10.0,1697.73,61.41,5741.74,6235.93,2009.38,2209.37,6713.82,7130.91,1417.95,1417.32,6524.57,5107.33,938.42,1043.01,7318.26,5515.94
23100.0,0.0,10.0,1543.45,67.34,5764.76,6263.0,1992.04,2194.11,6761.24,7182.17,1328.69,1332.87,6543.7,5112.9,922.47,1032.5,7337.32,5512.8
23125.0,293.33,10.0,1669.52,66.03,5601.83,6139.54,2242.7,2532.13,6777.26,7188.42,1405.66,1359.69,6169.7,4912.98,993.02,1135.28,6911.18,5707.13
23150.0,293.33,10.0,2439.51,66.19,5859.58,6486.44,2326.46,2619.9,6990.21,7420.89,1663.76,1614.37,6529.9,5279.02,1010.16,1146.79,7051.98,6014.18
23175.0,293.33,10.0,2769.94,64.05,5908.03,6517.91,2332.4,2636.0,7060.98,7456.53,1789.76,1727.88,6571.81,5365.38,1033.89,1181.48,7108.96,6085.45
23200.0,293.33,10.0,2939.1,56.96,5894.04,6543.26,2325.72,2622.76,7009.5,7436.71,1858.71,1802.9,6548.16,5330.11,1025.97,1184.74,7113.73,6081.66
23225.0,306.67,10.0,3042.37,65.53,5933.2,6597.78,2356.21,2633.14,7031.19,7486.34,1894.07,1837.69,6658.08,5403.9,1027.95,1178.23,7150.99,6067.37
23250.0,306.67,10.0,3114.47,66.03,5933.2,6545.93,2349.0,2639.37,7085.18,7490.32,1926.16,1876.59,6616.18,5394.25,1034.28,1178.63,7175.92,6159.49
23275.0,306.67,10.0,3162.24,63.88,5919.16,6541.92,2353.47,2642.76,7101.34,7469.93,1961.69,1906.75,6609.45,5358.85,1036.27,1187.59,7168.73,6190.15
23300.0,306.67,10.0,3190.21,62.73,5990.84,6638.68,2362.92,2658.91,7030.24,7497.79,1966.34,1899.6,6681.6,5427.11,1048.17,1195.54,7173.04,6076.62
23325.0,0.0,10.0,3206.66,64.05,5878.84,6473.17,2310.16,2599.46,7021.28,7459.01,1964.95,1907.67,6578.07,5346.57,1028.74,1180.87,7094.21,6051.41
23350.0,0.0,10.0,2586.3,60.26,5521.81,6037.17,2041.16,2275.97,6619.78,7018.92,1683.94,1676.83,6306.16,5038.92,959.29,1073.06,7112.78,5560.73
23375.0,0.0,10.0,1854.6,13663.53,5704.72,6178.21,1987.36,2205.98,6711.55,7132.34,1514.03,1501.1,6492.19,5080.63,911.8,1056.13,7328.52,5560.73
23400.0,0.0,10.0,1616.12,7054.35,5756.27,6301.41,1995.55,2186.61,6729.29,7198.52,1395.5,1378.41,6590.61,5120.71,907.54,1036.27,7416.45,5531.23
23425.0,0.0,10.0,1510.79,4897.8,5791.1,6315.69,1987.82,2186.61,6788.26,7255.03,1315.96,1300.77,6575.84,5112.16,926.36,1064.69,7462.48,5548.53
23450.0,0.0,10.0,1471.68,-6.34,5768.0,6276.36,1980.11,2182.98,6830.57,7216.35,1271.12,1256.25,6555.29,5105.84,903.28,1034.88,7451.57,5553.25
23475.0,0.0,10.0,1419.01,-6.67,5828.52,6345.21,1980.34,2159.59,6760.78,7267.16,1251.3,1220.07,6609.89,5100.28,892.27,1045.19,7457.52,5551.28
23500.0,0.0,10.0,1394.66,-7.64,5855.48,6357.39,1985.02,2164.89,6804.79,7266.67,1214.54,1191.87,6621.13,5099.53,885.7,1036.46,7503.28,5589.95
23525.0,0.0,10.0,1405.87,-1.79,5924.94,6384.44,1988.99,2175.5,6836.11,7307.53,1173.35,1145.78,6668.02,5170.0,902.32,1045.59,7519.75,5551.28
23550.0,0.0,10.0,1397.83,-8.94,5897.74,6390.56,1968.91,2189.27,6867.54,7286.1,1155.49,1133.06,6641.39,5165.88,909.28,1047.58,7511.76,5557.98
23575.0,0.0,10.0,1389.59,-21.92,5929.48,6418.15,1988.99,2171.16,6859.2,7304.6,1149.62,1135.88,6677.98,5155.03,892.07,1054.73,7560.81,5600.64
23600.0,0.0,10.0,1401.64,-7.48,5904.33,6378.76,1974.51,2178.64,6887.01,7323.63,1129.43,1103.08,6654.47,5186.12,928.88,1048.37,7562.82,5587.97
23625.0,0.0,11.67,1398.25,-10.08,5954.71,6458.17,1995.08,2173.57,6889.79,7328.52,1134.47,1117.75,6695.65,5174.49,893.23,1045.79,7586.95,5617.29
23650.0,0.0,11.67,1420.5,-13.98,6295.35,6738.86,2050.13,2242.7,7317.29,7802.5,1131.04,1106.49,6978.47,5444.56,923.06,1069.47,8030.29,5921.22
23675.0,0.0,11.67,1439.42,-4.72,6380.51,6844.88,2049.19,2260.05,7438.69,7896.36,1123.99,1103.48,7098.01,5547.74,933.36,1063.69,8096.14,6014.6
23700.0,0.0,11.67,1430.91,-14.14,6468.32,6979.88,2073.34,2252.71,7404.61,7862.02,1129.23,1116.14,7151.47,5564.68,917.62,1062.7,8108.4,6028.8
23725.0,0.0,11.67,1445.6,-11.71,6459.49,6925.15,2083.78,2266.66,7443.15,7894.28,1124.79,1110.71,7192.27,5572.96,917.04,1069.67,8147.98,6030.47
23750.0,0.0,11.67,1472.32,-6.34,6451.56,6934.95,2072.39,2256.13,7455.04,7914.63,1129.83,1106.69,7134.73,5574.14,935.89,1079.65,8156.03,6049.32
23775.0,213.33,11.67,1466.97,-7.32,6484.67,6975.19,2090.44,2240.26,7443.15,7916.19,1124.59,1112.52,7157.7,5586.39,923.44,1072.27,8189.89,6049.74
23800.0,213.33,11.67,1790.22,-3.42,5962.59,6554.85,2280.39,2542.61,7126.13,7483.85,1287.48,1261.62,6510.36,5174.12,989.29,1131.85,7182.17,6002.92
23825.0,213.33,11.67,2356.95,-10.24,6022.11,6629.23,2299.81,2581.91,7174.48,7556.29,1518.13,1459.05,6626.53,5343.12,1000.7,1159.14,7257.46,6105.27
23850.0,213.33,11.67,2583.2,-12.84,6089.67,6761.24,2317.32,2588.36,7184.09,7601.05,1605.81,1549.74,6755.75,5420.53,1018.06,1154.08,7284.16,6091.35
23875.0,293.33,11.67,2750.59,-3.25,6071.15,6675.26,2321.51,2618.61,7235.67,7632.88,1682.16,1622.5,6744.34,5455.44,1027.55,1170.91,7302.66,6149.72
23900.0,293.33,11.67,2959.29,-3.74,6165.44,6808.47,2372.38,2659.95,7303.63,7767.5,1798.59,1731.91,6836.57,5540.66,1030.72,1189.83,7425.83,6278.95
23925.0,293.33,11.67,3097.7,-5.86,6151.84,6798.36,2374.62,2657.86,7326.08,7759.28,1854.37,1785.02,6818.13,5556.4,1050.16,1196.15,7400.66,6302.7
23950.0,266.67,11.67,3151.53,-2.93,6162.89,6880.51,2411.62,2653.69,7297.78,7740.31,1921.53,1859.4,6889.33,5573.75,1022.61,1176.8,7421.88,6288.44
23975.0,266.67,11.67,3180.87,-5.04,6159.92,6793.31,2381.36,2641.2,7364.27,7787.04,1932.88,1885.56,6898.62,5563.1,1026.96,1187.38,7475.4,6378.76
24000.0,266.67,11.67,3164.77,-10.41,6167.14,6837.03,2396.84,2658.91,7295.84,7707.07,1938.67,1873.38,6909.32,5588.77,1037.65,1183.72,7373.11,6247.52
24025.0,266.67,11.67,3164.21,-12.84,6115.41,6755.3,2359.93,2650.83,7281.73,7712.18,1933.8,1874.3,6818.13,5535.94,1034.88,1187.38,7408.06,6274.63
24050.0,280.0,11.67,3184.55,-5.86,6117.52,6766.73,2354.96,2641.72,7269.1,7718.82,1954.24,1891.54,6857.35,5526.91,1048.97,1179.24,7405.59,6271.62
24075.0,280.0,11.67,3192.48,-8.62,6175.23,6816.29,2372.38,2651.09,7326.08,7776.75,1968.21,1906.05,6895.37,5582.83,1024.58,1170.3,7449.59,6319.16
24100.0,280.0,11.67,3209.78,-11.38,6148.87,6808.47,2375.12,2655.26,7272.01,7703.5,1992.04,1936.82,6869.85,5567.83,1026.17,1180.06,7446.12,6306.6
24125.0,333.33,11.67,3203.53,-9.59,6188.44,6797.9,2371.88,2650.04,7356.42,7764.93,1990.4,1945.64,6879.12,5594.3,1028.94,1170.91,7474.4,6359.57
24150.0,333.33,11.67,3257.09,-0.81,6294.06,6966.28,2424.42,2705.5,7452.56,7908.36,2033.61,1985.72,7026.94,5680.67,1029.13,1195.95,7572.86,6473.17
24175.0,333.33,11.67,3352.46,-13.49,6267.31,6996.32,2445.31,2713.92,7463.97,7943.4,2038.33,1993.91,7025.52,5734.08,1057.72,1209.22,7599.04,6478.03
24200.0,333.33,11.67,3382.71,-11.22,6275.93,6947.1,2421.15,2717.6,7441.66,7882.82,2067.41,2005.63,7027.41,5716.37,1049.17,1209.22,7565.33,6462.14
24225.0,333.33,11.67,3399.05,-0.33,6250.96,6930.75,2410.87,2675.88,7361.82,7825.23,2089.73,2021.6,6980.35,5661.48,1035.28,1202.07,7522.74,6433.96
24250.0,0.0,11.67,3337.68,-12.03,6077.46,6744.34,2309.17,2595.07,7205.75,7591.98,2056.75,2019.01,6854.58,5539.09,1008.98,1153.87,7367.71,6194.42
24275.0,0.0,11.67,2584.23,-4.88,5960.1,6480.24,2120.49,2301.53,7086.13,7542.76,1753.68,1733.03,6782.76,5396.57,942.31,1082.65,7692.29,5938.57
24300.0,0.0,11.67,1901.21,-12.52,6156.94,6659.44,2069.78,2264.45,7164.41,7624.28,1537.81,1530.23,6988.8,5491.68,936.47,1067.28,7846.46,5912.98
24325.0,0.0,11.67,1672.84,-13.0,6263.86,6768.56,2070.96,2269.84,7280.27,7722.91,1426.45,1415.41,7085.65,5545.77,925.77,1072.46,7950.74,5960.1
24350.0,240.0,11.67,1584.8,-7.97,6180.77,6720.19,2060.54,2227.35,7199.48,7665.32,1352.55,1345.21,6999.14,5405.45,932.97,1059.91,7883.34,5887.46
24375.0,240.0,11.67,2249.29,-11.38,6010.01,6617.53,2305.23,2580.63,7153.39,7579.4,1633.06,1597.49,6700.19,5385.77,1003.46,1145.38,7312.41,6109.07
24400.0,240.0,11.67,2654.21,2.28,6067.79,6668.02,2316.57,2599.72,7218.77,7640.98,1750.53,1709.33,6762.61,5462.83,1027.15,1169.89,7356.91,6199.54
24425.0,240.0,11.67,2804.27,-15.44,6148.87,6799.28,2350.25,2613.69,7182.65,7681.59,1830.86,1771.92,6883.76,5521.03,1011.94,1170.71,7419.41,6222.64
24450.0,0.0,11.67,2907.83,-13.65,6090.93,6699.74,2342.06,2607.99,7291.46,7678.03,1853.45,1803.35,6809.39,5497.15,1009.57,1172.94,7434.73,6290.6
24475.0,0.0,11.67,2740.02,-8.29,5906.8,6442.76,2166.82,2375.62,7041.1,7468.94,1773.05,1741.32,6684.77,5358.46,956.17,1107.9,7516.25,5982.52
24500.0,0.0,11.67,2043.28,-9.92,6100.21,6584.34,2060.06,2268.37,7184.09,7630.85,1545.83,1536.73,6928.88,5472.17,933.94,1073.86,7865.14,5966.74
24525.0,0.0,11.67,1701.74,-6.99,6247.52,6735.67,2050.84,2251.73,7323.15,7759.28,1431.55,1404.6,7037.32,5513.98,933.16,1079.25,7990.16,5990.42
24550.0,306.67,11.67,1863.29,-9.92,6030.47,6631.93,2325.72,2599.98,7253.1,7645.54,1488.19,1468.68,6670.28,5279.02,994.4,1150.23,7373.11,6171.4
24575.0,306.67,11.67,2620.94,-4.72,6218.36,6859.2,2373.87,2667.52,7402.63,7828.85,1773.27,1720.49,6904.2,5571.38,1019.64,1184.13,7485.84,6411.13
24600.0,306.67,11.67,2917.6,-11.38,6307.03,6948.03,2399.85,2691.85,7497.79,7893.76,1879.35,1834.73,7000.08,5703.51,1031.51,1200.85,7583.93,6493.52
24625.0,293.33,11.67,3071.23,-13.33,6223.07,6863.37,2393.59,2665.17,7394.75,7832.99,1936.36,1881.88,6973.78,5648.32,1029.33,1191.05,7537.25,6425.61
24650.0,293.33,11.67,3148.15,-4.56,6200.4,6819.97,2375.37,2660.47,7401.65,7798.89,1976.84,1920.38,6906.99,5618.49,1030.32,1187.79,7510.76,6457.73
24675.0,293.33,11.67,3179.74,-15.11,6179.49,6816.75,2365.66,2651.87,7357.89,7756.2,1996.25,1939.14,6895.83,5618.88,1015.49,1178.02,7513.25,6432.64
24700.0,293.33,11.67,3220.01,-2.77,6150.57,6750.27,2355.96,2653.69,7399.18,7783.95,1991.57,1935.2,6849.03,5594.3,1046.19,1202.28,7503.28,6397.99
24725.0,0.0,11.67,3207.51,-7.97,6168.0,6822.74,2393.59,2657.86,7323.63,7788.59,2013.84,1966.81,6904.66,5603.41,1034.09,1186.57,7531.75,6391.43
24750.0,0.0,11.67,2793.07,-12.19,5875.15,6408.5,2105.21,2360.18,7062.88,7435.72,1805.85,1774.85,6676.17,5356.54,954.41,1119.15,7560.81,5947.26
24775.0,0.0,11.67,2013.37,3.26,6150.15,6667.12,2075.23,2270.58,7199.97,7692.29,1567.57,1560.17,6974.25,5507.32,935.89,1085.85,7886.98,5941.05
24800.0,0.0,11.67,1677.5,-6.99,6294.06,6765.36,2060.06,2253.69,7258.43,7703.5,1458.84,1445.39,7077.1,5541.45,909.67,1057.72,7984.37,5979.19
24825.0,0.0,11.67,1593.98,-2.93,6286.71,6740.23,2030.78,2256.87,7297.3,7742.87,1366.2,1355.49,7052.46,5537.52,932.19,1067.68,8011.79,5980.86
24850.0,0.0,11.67,1522.45,-6.51,6294.06,6820.89,2050.13,2231.49,7276.38,7737.74,1318.46,1312.63,7070.93,5514.76,926.75,1081.45,8021.29,5964.25
24875.0,0.0,11.67,1503.68,-13.49,6346.51,6885.62,2064.09,2249.05,7364.76,7810.24,1270.5,1275.46,7151.47,5593.12,920.92,1060.31,8045.64,6019.61
24900.0,0.0,11.67,1484.97,-6.99,6375.7,6836.11,2046.82,2246.61,7398.69,7837.65,1250.27,1241.83,7130.91,5582.83,917.43,1067.08,8123.89,6044.29
24925.0,293.33,11.67,1470.39,-13.17,6360.44,6881.44,2071.2,2237.09,7329.99,7792.71,1236.49,1219.46,7153.87,5526.91,901.54,1047.18,8054.13,5980.02
24950.0,293.33,11.67,2134.62,-16.25,6181.2,6876.34,2397.09,2638.59,7423.86,7789.62,1526.12,1477.89,6853.19,5529.66,1013.52,1170.3,7462.98,6326.96
24975.0,293.33,11.67,2610.06,7.82,6200.82,6873.56,2391.84,2640.41,7322.17,7794.77,1722.73,1677.5,6893.97,5583.23,1018.45,1175.58,7510.26,6342.16
25000.0,293.33,11.67,2885.64,-2.44,6217.93,6830.57,2336.61,2649.52,7412.0,7797.35,1821.98,1759.3,6875.88,5637.57,1038.25,1186.16,7521.25,6399.31
25025.0,293.33,11.67,3043.2,-10.89,6180.77,6826.88,2362.92,2652.13,7394.26,7800.44,1887.16,1822.89,6919.56,5637.57,1025.37,1185.55,7515.25,6410.26
25050.0,333.33,11.67,3120.08,-5.86,6224.78,6868.46,2366.65,2668.56,7388.84,7803.02,1951.21,1888.08,6953.17,5655.9,1035.08,1194.72,7539.75,6412.89
25075.0,333.33,11.67,3219.44,-7.97,6250.96,6882.37,2381.11,2677.97,7429.29,7859.95,1996.72,1940.3,6963.0,5663.08,1030.12,1198.4,7603.58,6511.25
25100.0,333.33,11.67,3271.12,-10.57,6256.98,6913.51,2407.61,2722.34,7442.65,7865.66,2036.91,1966.11,6995.38,5705.92,1033.69,1209.84,7599.54,6542.37
25125.0,266.67,11.67,3325.24,-12.03,6262.14,6920.49,2393.34,2692.38,7410.52,7833.51,2060.77,2006.8,7016.56,5711.95,1035.67,1196.56,7551.28,6481.57
25150.0,266.67,11.67,3306.77,-11.87,6236.36,6857.35,2358.44,2636.77,7302.17,7749.02,2046.82,2000.47,6973.31,5639.96,1014.9,1192.68,7492.31,6368.72
25175.0,266.67,11.67,3221.15,-10.89,6160.34,6792.85,2368.64,2626.13,7296.32,7728.53,2009.62,1968.44,6939.62,5602.62,1024.38,1181.28,7479.37,6334.78
25200.0,266.67,11.67,3172.96,2.28,6176.94,6813.07,2344.54,2628.72,7286.59,7758.77,2018.31,1951.21,6940.09,5603.02,1030.72,1195.34,7507.27,6305.73
25225.0,0.0,11.67,3124.28,-5.04,6031.73,6666.67,2263.72,2546.46,7121.84,7561.31,1986.19,1934.27,6826.42,5482.31,995.19,1168.68,7383.43,6117.95
25250.0,0.0,11.67,2466.27,-5.69,5937.74,6457.73,2065.04,2274.5,7079.0,7527.24,1721.39,1706.42,6777.72,5387.31,931.22,1094.06,7765.95,5946.84
25275.0,0.0,11.67,1856.65,-8.62,6177.36,6691.12,2051.08,2257.36,7250.67,7729.04,1507.13,1500.23,7030.24,5530.45,925.77,1083.65,7940.78,5969.64
25300.0,0.0,11.67,1653.36,-12.84,6290.6,6784.59,2059.12,2270.82,7316.8,7760.82,1414.56,1411.8,7133.77,5571.78,920.53,1079.25,8025.0,6007.09
25325.0,360.0,11.67,1692.39,-9.92,6040.1,6598.68,2276.71,2553.64,7141.9,7594.5,1445.39,1420.92,6671.19,5250.96,968.29,1134.87,7423.86,6069.47
25350.0,360.0,11.67,2604.89,3.74,6313.09,6964.41,2406.86,2704.98,7526.74,7969.64,1776.43,1735.94,7022.69,5722.0,1041.82,1191.26,7678.54,6542.37
25375.0,360.0,11.67,3001.52,-9.92,6312.23,7002.91,2422.66,2717.07,7529.24,7947.07,1916.45,1879.58,7112.78,5785.01,1051.75,1201.05,7669.39,6572.71
25400.0,240.0,11.67,3198.99,-13.65,6326.53,7023.63,2418.64,2732.1,7576.88,7974.37,1992.5,1947.96,7119.93,5802.88,1041.82,1204.73,7686.17,6609.89
25425.0,240.0,11.67,3227.98,-7.32,6235.93,6893.51,2366.9,2645.88,7374.58,7829.37,2029.84,1959.59,7005.73,5671.87,1009.37,1199.01,7598.53,6427.37
25450.0,240.0,11.67,3120.92,-3.25,6107.38,6741.14,2320.03,2597.91,7263.76,7724.95,1970.77,1912.98,6896.76,5561.92,1017.86,1182.09,7524.74,6266.02
